name,country,subcountry,geonameid,timezone
Buraca,Portugal,Lisbon,2270629,Europe/Lisbon
Benfica,Portugal,Lisbon,2270962,Europe/Lisbon
Belém,Portugal,Lisbon,2270978,Europe/Lisbon
Belas,Portugal,Lisbon,2270981,Europe/Lisbon
Beja,Portugal,Beja,2270985,Europe/Lisbon
Barreiro,Portugal,Setubal,2271071,Europe/Lisbon
Azambuja,Portugal,Lisbon,2271337,Europe/Lisbon
Arrentela,Portugal,Setubal,2271473,Europe/Lisbon
Areeiro,Portugal,Lisbon,2271547,Europe/Lisbon
Amora,Portugal,Setubal,2271680,Europe/Lisbon
Amadora,Portugal,Lisbon,2271772,Europe/Lisbon
Almada,Portugal,Setubal,2271961,Europe/Lisbon
Algueirão,Portugal,Lisbon,2271977,Europe/Lisbon
Algés,Portugal,Lisbon,2271985,Europe/Lisbon
Alfornelos,Portugal,Lisbon,2272005,Europe/Lisbon
Alcobaça,Portugal,Leiria,2272147,Europe/Lisbon
Alcântara,Portugal,Lisbon,2272187,Europe/Lisbon
Alcabideche,Portugal,Lisbon,2272215,Europe/Lisbon
Albufeira,Portugal,Faro,2272222,Europe/Lisbon
Viseu,Portugal,Viseu,2732265,Europe/Lisbon
Vila Real,Portugal,Vila Real,2732438,Europe/Lisbon
Vilar de Andorinho,Portugal,Porto,2732475,Europe/Lisbon
Vilar,Portugal,Aveiro,2732513,Europe/Lisbon
Vila Nova de Gaia,Portugal,Porto,2732544,Europe/Lisbon
Vila do Conde,Portugal,Porto,2732649,Europe/Lisbon
Viana do Castelo,Portugal,Viana do Castelo,2732773,Europe/Lisbon
Vermoim,Portugal,Porto,2732785,Europe/Lisbon
Valongo,Portugal,Porto,2732978,Europe/Lisbon
Valadares,Portugal,Porto,2733263,Europe/Lisbon
Trofa,Portugal,Porto,2733352,Europe/Lisbon
Sequeira,Portugal,Guarda,2734106,Europe/Lisbon
Senhora da Hora,Portugal,Porto,2734140,Europe/Lisbon
São Tiago de Custoias,Portugal,Porto,2734306,Europe/Lisbon
São Pedro da Cova,Portugal,Porto,2734363,Europe/Lisbon
São Paulo de Frades,Portugal,Coimbra,2734379,Europe/Lisbon
São Martinho do Bispo,Portugal,Coimbra,2734410,Europe/Lisbon
São Mamede de Infesta,Portugal,Porto,2734434,Europe/Lisbon
São João da Madeira,Portugal,Aveiro,2734484,Europe/Lisbon
Santo Ovídio,Portugal,Porto,2734576,Europe/Lisbon
Santo António dos Olivais,Portugal,Coimbra,2734585,Europe/Lisbon
Rio Tinto,Portugal,Porto,2735083,Europe/Lisbon
Ribeira de Frades,Portugal,Coimbra,2735175,Europe/Lisbon
Póvoa de Varzim,Portugal,Porto,2735787,Europe/Lisbon
Porto,Portugal,Porto,2735943,Europe/Lisbon
Ponte de Lima,Portugal,Viana do Castelo,2736041,Europe/Lisbon
Pedroso,Portugal,Porto,2736521,Europe/Lisbon
Paredes,Portugal,Porto,2736657,Europe/Lisbon
Paranhos,Portugal,Porto,2736680,Europe/Lisbon
Ovar,Portugal,Aveiro,2736930,Europe/Lisbon
Oliveira do Douro,Portugal,Porto,2737039,Europe/Lisbon
Monção,Portugal,Viana do Castelo,2737523,Europe/Lisbon
Matosinhos,Portugal,Porto,2737824,Europe/Lisbon
Maia,Portugal,Porto,2738014,Europe/Lisbon
Lordelo do Ouro,Portugal,Porto,2738214,Europe/Lisbon
Leça do Bailio,Portugal,Porto,2738347,Europe/Lisbon
Leça da Palmeira,Portugal,Porto,2738348,Europe/Lisbon
Ílhavo,Portugal,Aveiro,2738707,Europe/Lisbon
Guimarães,Portugal,Braga,2738752,Europe/Lisbon
Guarda,Portugal,Guarda,2738785,Europe/Lisbon
Gondomar,Portugal,Porto,2738925,Europe/Lisbon
Figueira da Foz,Portugal,Coimbra,2739590,Europe/Lisbon
Felgueiras,Portugal,Porto,2739693,Europe/Lisbon
Feira,Portugal,Aveiro,2739723,Europe/Lisbon
Fânzeres,Portugal,Porto,2739756,Europe/Lisbon
Fafe,Portugal,Braga,2739788,Europe/Lisbon
Esposende,Portugal,Braga,2739848,Europe/Lisbon
Espinho,Portugal,Aveiro,2739868,Europe/Lisbon
Ermesinde,Portugal,Porto,2739997,Europe/Lisbon
Eiras,Portugal,Coimbra,2740057,Europe/Lisbon
Custoias,Portugal,Guarda,2740174,Europe/Lisbon
Covilhã,Portugal,Castelo Branco,2740313,Europe/Lisbon
Condeixa-a-Nova,Portugal,Coimbra,2740593,Europe/Lisbon
Coimbra,Portugal,Coimbra,2740637,Europe/Lisbon
Chaves,Portugal,Vila Real,2740761,Europe/Lisbon
Canidelo,Portugal,Porto,2741551,Europe/Lisbon
Campanhã,Portugal,Porto,2741667,Europe/Lisbon
Cabeceiras de Basto,Portugal,Braga,2741865,Europe/Lisbon
Bragança,Portugal,Braganca,2742027,Europe/Lisbon
Braga,Portugal,Braga,2742032,Europe/Lisbon
Bougado,Portugal,Porto,2742051,Europe/Lisbon
Bomfim,Portugal,Porto,2742136,Europe/Lisbon
Barcelos,Portugal,Braga,2742416,Europe/Lisbon
Bairro Novo,Portugal,Braga,2742493,Europe/Lisbon
Baião,Portugal,Porto,2742504,Europe/Lisbon
Baguim do Monte,Portugal,Porto,2742506,Europe/Lisbon
Aveiro,Portugal,Aveiro,2742611,Europe/Lisbon
Arouca,Portugal,Aveiro,2742700,Europe/Lisbon
Arcos de Valdevez,Portugal,Viana do Castelo,2742804,Europe/Lisbon
Alfena,Portugal,Porto,2743095,Europe/Lisbon
Aldoar,Portugal,Porto,2743131,Europe/Lisbon
Águas Santas,Portugal,Porto,2743304,Europe/Lisbon
Afurada de Baixo,Portugal,Porto,2743373,Europe/Lisbon
Quinta Do Conde,Portugal,Setubal,6559488,Europe/Lisbon
Alfragide,Portugal,Lisbon,6930153,Europe/Lisbon
Alvalade,Portugal,Lisbon,6930162,Europe/Lisbon
Ponta Delgada,Portugal,Azores,6941014,Atlantic/Azores
São Jorge de Arroios,Portugal,Lisbon,6946669,Europe/Lisbon
Azeitão,Portugal,Setubal,11808241,Europe/Lisbon
Parque das Nações,Portugal,Lisbon,11886964,Europe/Lisbon
Cidade Universitária,Portugal,Lisbon,12776117,Europe/Lisbon
Campo De Ourique,Portugal,Lisbon,12777908,Europe/Lisbon
Ngerulmud,Palau,Melekeok,8063361,Pacific/Palau
Yby Yaú,Paraguay,Concepcion,3436622,America/Asuncion
Villarrica,Paraguay,Guaira,3436714,America/Asuncion
Villa Hayes,Paraguay,Presidente Hayes,3436725,America/Asuncion
Villa Elisa,Paraguay,Central Department,3436728,America/Asuncion
San Lorenzo,Paraguay,Central Department,3437056,America/Asuncion
San Juan Bautista,Paraguay,Misiones Department,3437063,America/Asuncion
San Antonio,Paraguay,Central Department,3437127,America/Asuncion
Presidente Franco,Paraguay,Alto Parana Department,3437444,America/Asuncion
Pilar,Paraguay,Neembucu Department,3437526,America/Asuncion
Pedro Juan Caballero,Paraguay,Amambay Department,3437547,America/Asuncion
Nemby,Paraguay,Central Department,3437665,America/Asuncion
Limpio,Paraguay,Central Department,3437842,America/Asuncion
Lambaré,Paraguay,Central Department,3437863,America/Asuncion
Itauguá,Paraguay,Central Department,3437918,America/Asuncion
Itá,Paraguay,Central Department,3437954,America/Asuncion
Fernando de la Mora,Paraguay,Central Department,3438115,America/Asuncion
Encarnación,Paraguay,Itapua,3438735,America/Asuncion
Coronel Oviedo,Paraguay,Caaguazu Department,3438819,America/Asuncion
Concepción,Paraguay,Concepcion,3438834,America/Asuncion
Mariano Roque Alonso,Paraguay,Central Department,3438995,America/Asuncion
Ciudad del Este,Paraguay,Alto Parana Department,3439101,America/Asuncion
Capiatá,Paraguay,Central Department,3439214,America/Asuncion
Caazapá,Paraguay,Caazapa,3439297,America/Asuncion
Caaguazú,Paraguay,Caaguazu Department,3439317,America/Asuncion
Caacupé,Paraguay,Cordillera Department,3439320,America/Asuncion
Asunción,Paraguay,Asuncion,3439389,America/Asuncion
Filadelfia,Paraguay,Boqueron Department,3867291,America/Asuncion
Al ‘Unayzah,Qatar,Baladiyat ad Dawhah,289511,Asia/Qatar
Umm Şalāl Muḩammad,Qatar,Umm Salal,289523,Asia/Qatar
Umm Ghuwaylīnah,Qatar,Al-Shahaniya,289545,Asia/Qatar
Nu‘ayjah,Qatar,Baladiyat ad Dawhah,289698,Asia/Qatar
Mu‘aydhir Rawḑat Rāshid,Qatar,Baladiyat ar Rayyan,289716,Asia/Qatar
Madīnat Khalīfah,Qatar,Baladiyat ad Dawhah,289738,Asia/Qatar
Ar Rayyān,Qatar,Baladiyat ar Rayyan,289888,Asia/Qatar
Al Wakrah,Qatar,Al Wakrah,289915,Asia/Qatar
Al Khawr,Qatar,Al Khor,289962,Asia/Qatar
Doha,Qatar,Baladiyat ad Dawhah,290030,Asia/Qatar
As Sulţah al Jadīdah,Qatar,Baladiyat ad Dawhah,411752,Asia/Qatar
Al Manşūrah,Qatar,Baladiyat ad Dawhah,411759,Asia/Qatar
An Najmah,Qatar,Baladiyat ad Dawhah,411760,Asia/Qatar
Al Hilāl al Gharbīyah,Qatar,Baladiyat ad Dawhah,411763,Asia/Qatar
Al Hilāl ash Sharqīyah,Qatar,Baladiyat ad Dawhah,411768,Asia/Qatar
Al Ghānim,Qatar,Baladiyat ad Dawhah,411803,Asia/Qatar
As Sadd,Qatar,Baladiyat ad Dawhah,411820,Asia/Qatar
Umm Lakhbā,Qatar,Baladiyat ad Dawhah,11207824,Asia/Qatar
Farīj Kulayb,Qatar,Baladiyat ad Dawhah,12219798,Asia/Qatar
Al Maţār al ‘Atīq,Qatar,Baladiyat ad Dawhah,12242643,Asia/Qatar
Ath Thumāmah Sab‘ah wa Arba‘ūn,Qatar,Baladiyat ad Dawhah,12242644,Asia/Qatar
Ath Thumāmah Sittah wa Arba‘ūn,Qatar,Baladiyat ad Dawhah,12242645,Asia/Qatar
Ath Thumāmah Khamsūn,Qatar,Baladiyat ad Dawhah,12242646,Asia/Qatar
Farīj al Amīr,Qatar,Baladiyat ar Rayyan,12242742,Asia/Qatar
Saint-Pierre,Réunion,Reunion,935214,Indian/Reunion
Saint-Paul,Réunion,Reunion,935221,Indian/Reunion
Saint-Louis,Réunion,Reunion,935223,Indian/Reunion
Saint-Leu,Réunion,Reunion,935225,Indian/Reunion
Saint-Joseph,Réunion,Reunion,935227,Indian/Reunion
Sainte-Suzanne,Réunion,Reunion,935248,Indian/Reunion
Sainte-Marie,Réunion,Reunion,935255,Indian/Reunion
Saint-Denis,Réunion,Reunion,935264,Indian/Reunion
Saint-Benoît,Réunion,Reunion,935267,Indian/Reunion
Saint-André,Réunion,Reunion,935268,Indian/Reunion
Le Tampon,Réunion,Reunion,935582,Indian/Reunion
Le Port,Réunion,Reunion,935616,Indian/Reunion
La Possession,Réunion,Reunion,935691,Indian/Reunion
Piton Saint-Leu,Réunion,Reunion,7932385,Indian/Reunion
Zimnicea,Romania,Teleorman County,662187,Europe/Bucharest
Zărnești,Romania,Brasov County,662284,Europe/Bucharest
Zalău,Romania,Salaj County,662334,Europe/Bucharest
Vulcan,Romania,Hunedoara County,662432,Europe/Bucharest
Voluntari,Romania,Ilfov,662476,Europe/Bucharest
Vişeu de Sus,Romania,Maramures,662699,Europe/Bucharest
Vatra Dornei,Romania,Suceava,663100,Europe/Bucharest
Vaslui,Romania,Vaslui County,663118,Europe/Bucharest
Urziceni,Romania,Ialomita County,664074,Europe/Bucharest
Turnu Măgurele,Romania,Teleorman County,664437,Europe/Bucharest
Turda,Romania,Cluj County,664460,Europe/Bucharest
Tulcea,Romania,Tulcea County,664518,Europe/Bucharest
Târnăveni,Romania,Mures County,664963,Europe/Bucharest
Târgu Secuiesc,Romania,Covasna County,665000,Europe/Bucharest
Târgu Neamţ,Romania,Neamt County,665003,Europe/Bucharest
Târgu Mureş,Romania,Mures County,665004,Europe/Bucharest
Târgu Jiu,Romania,Gorj County,665010,Europe/Bucharest
Târgovişte,Romania,Dambovita County,665024,Europe/Bucharest
Timişoara,Romania,Timis County,665087,Europe/Bucharest
Tecuci,Romania,Galati County,665355,Europe/Bucharest
Suceava,Romania,Suceava,665850,Europe/Bucharest
Slatina,Romania,Olt,666767,Europe/Bucharest
Şimleu Silvaniei,Romania,Salaj County,667101,Europe/Bucharest
Sighetu Marmaţiei,Romania,Maramures,667227,Europe/Bucharest
Sibiu,Romania,Sibiu County,667268,Europe/Bucharest
Sfântu Gheorghe,Romania,Covasna County,667303,Europe/Bucharest
Sebeş,Romania,Alba County,667526,Europe/Bucharest
Satu Mare,Romania,Satu Mare County,667873,Europe/Bucharest
Salonta,Romania,Bihor County,668129,Europe/Bucharest
Săcele,Romania,Brasov County,668314,Europe/Bucharest
Roșiorii de Vede,Romania,Teleorman County,668605,Europe/Bucharest
Roman,Romania,Neamt County,668732,Europe/Bucharest
Râşnov,Romania,Brasov County,668828,Europe/Bucharest
Râmnicu Vâlcea,Romania,Valcea County,668872,Europe/Bucharest
Râmnicu Sărat,Romania,Buzau County,668873,Europe/Bucharest
Reşiţa,Romania,Caras-Severin County,668954,Europe/Bucharest
Reghin-Sat,Romania,Mures County,668995,Europe/Bucharest
Rădăuți,Romania,Suceava,669289,Europe/Bucharest
Popeşti-Leordeni,Romania,Ilfov,669870,Europe/Bucharest
Ploieşti,Romania,Prahova,670474,Europe/Bucharest
Piteşti,Romania,Arges,670609,Europe/Bucharest
Piatra Neamţ,Romania,Neamt County,670889,Europe/Bucharest
Petroşani,Romania,Hunedoara County,670938,Europe/Bucharest
Petrila,Romania,Hunedoara County,670969,Europe/Bucharest
Pantelimon,Romania,Ilfov,671382,Europe/Bucharest
Orăştie,Romania,Hunedoara County,671757,Europe/Bucharest
Oradea,Romania,Bihor County,671768,Europe/Bucharest
Olteniţa,Romania,Calarasi County,671832,Europe/Bucharest
Odorheiu Secuiesc,Romania,Harghita County,671964,Europe/Bucharest
Ocna Mureş,Romania,Alba County,672024,Europe/Bucharest
Năvodari,Romania,Constanta County,672486,Europe/Bucharest
Motru,Romania,Gorj County,672757,Europe/Bucharest
Moreni,Romania,Dambovita County,672862,Europe/Bucharest
Moineşti,Romania,Bacau County,672926,Europe/Bucharest
Mizil,Romania,Prahova,673033,Europe/Bucharest
Miercurea-Ciuc,Romania,Harghita County,673441,Europe/Bucharest
Mediaş,Romania,Sibiu County,673634,Europe/Bucharest
Medgidia,Romania,Constanta County,673636,Europe/Bucharest
Mangalia,Romania,Constanta County,673921,Europe/Bucharest
Lupeni,Romania,Hunedoara County,674295,Europe/Bucharest
Lugoj,Romania,Timis County,674531,Europe/Bucharest
Luduş,Romania,Mures County,674541,Europe/Bucharest
Iaşi,Romania,Iasi County,675810,Europe/Bucharest
Huşi,Romania,Vaslui County,675892,Europe/Bucharest
Hunedoara,Romania,Hunedoara County,675918,Europe/Bucharest
Gura Humorului,Romania,Suceava,676527,Europe/Bucharest
Giurgiu,Romania,Giurgiu County,677106,Europe/Bucharest
Gherla,Romania,Cluj County,677429,Europe/Bucharest
Gheorgheni,Romania,Harghita County,677458,Europe/Bucharest
Galaţi,Romania,Galati County,677697,Europe/Bucharest
Găeşti,Romania,Dambovita County,677742,Europe/Bucharest
Focșani,Romania,Vrancea,678015,Europe/Bucharest
Filiaşi,Romania,Dolj,678261,Europe/Bucharest
Fetești-Gară,Romania,Ialomita County,678301,Europe/Bucharest
Feteşti,Romania,Ialomita County,678306,Europe/Bucharest
Fălticeni,Romania,Suceava,678459,Europe/Bucharest
Făgăraș,Romania,Brasov County,678499,Europe/Bucharest
Drobeta-Turnu Severin,Romania,Mehedinti County,678817,Europe/Bucharest
Drăgăşani,Romania,Valcea County,678978,Europe/Bucharest
Dorohoi,Romania,Botosani County,679065,Europe/Bucharest
Deva,Romania,Hunedoara County,679452,Europe/Bucharest
Dej,Romania,Cluj County,679550,Europe/Bucharest
Curtea de Argeş,Romania,Arges,679907,Europe/Bucharest
Cugir,Romania,Alba County,679995,Europe/Bucharest
Craiova,Romania,Dolj,680332,Europe/Bucharest
Corabia,Romania,Olt,680897,Europe/Bucharest
Constanţa,Romania,Constanta County,680963,Europe/Bucharest
Comăneşti,Romania,Bacau County,681017,Europe/Bucharest
Codlea,Romania,Brasov County,681179,Europe/Bucharest
Cluj-Napoca,Romania,Cluj County,681290,Europe/Bucharest
Cisnădie,Romania,Sibiu County,681502,Europe/Bucharest
Câmpulung Moldovenesc,Romania,Suceava,681845,Europe/Bucharest
Câmpina,Romania,Prahova,681862,Europe/Bucharest
Câmpia Turzii,Romania,Cluj County,681865,Europe/Bucharest
Cernavodă,Romania,Constanta County,682321,Europe/Bucharest
Carei,Romania,Satu Mare County,682685,Europe/Bucharest
Caransebeş,Romania,Caras-Severin County,682729,Europe/Bucharest
Caracal,Romania,Olt,682747,Europe/Bucharest
Calafat,Romania,Dolj,683034,Europe/Bucharest
Buzău,Romania,Buzau County,683123,Europe/Bucharest
Buhuşi,Romania,Bacau County,683365,Europe/Bucharest
Buftea,Romania,Ilfov,683394,Europe/Bucharest
Bucharest,Romania,Bucuresti,683506,Europe/Bucharest
Breaza,Romania,Prahova,683760,Europe/Bucharest
Braşov,Romania,Brasov County,683844,Europe/Bucharest
Brăila,Romania,Braila County,683902,Europe/Bucharest
Brad,Romania,Hunedoara County,683974,Europe/Bucharest
Botoşani,Romania,Botosani County,684039,Europe/Bucharest
Borşa,Romania,Maramures,684156,Europe/Bucharest
Bocşa,Romania,Caras-Severin County,684490,Europe/Bucharest
Blaj,Romania,Alba County,684612,Europe/Bucharest
Bistriţa,Romania,Bistrita-Nasaud County,684657,Europe/Bucharest
Bârlad,Romania,Vaslui County,684802,Europe/Bucharest
Balş,Romania,Olt,685586,Europe/Bucharest
Băileşti,Romania,Dolj,685785,Europe/Bucharest
Băicoi,Romania,Prahova,685811,Europe/Bucharest
Baia Sprie,Romania,Maramures,685823,Europe/Bucharest
Baia Mare,Romania,Maramures,685826,Europe/Bucharest
Bacău,Romania,Bacau County,685948,Europe/Bucharest
Arad,Romania,Arad County,686254,Europe/Bucharest
Alexandria,Romania,Teleorman County,686502,Europe/Bucharest
Alba Iulia,Romania,Alba County,686578,Europe/Bucharest
Aiud,Romania,Alba County,686590,Europe/Bucharest
Adjud,Romania,Vrancea,686669,Europe/Bucharest
Paşcani,Romania,Iasi County,6945426,Europe/Bucharest
Mioveni,Romania,Arges,7733099,Europe/Bucharest
Sighișoara,Romania,Mures County,8436351,Europe/Bucharest
Slobozia,Romania,Ialomita County,8581467,Europe/Bucharest
Sector 1,Romania,Bucuresti,11048317,Europe/Bucharest
Sector 2,Romania,Bucuresti,11048318,Europe/Bucharest
Sector 3,Romania,Bucuresti,11048319,Europe/Bucharest
Sector 4,Romania,Bucuresti,11048320,Europe/Bucharest
Sector 5,Romania,Bucuresti,11048322,Europe/Bucharest
Sector 6,Romania,Bucuresti,11048323,Europe/Bucharest
Zrenjanin,Serbia,Vojvodina,783814,Europe/Belgrade
Zemun,Serbia,Central Serbia,783920,Europe/Belgrade
Zaječar,Serbia,Central Serbia,784024,Europe/Belgrade
Vršac,Serbia,Vojvodina,784136,Europe/Belgrade
Vranje,Serbia,Central Serbia,784227,Europe/Belgrade
Trstenik,Serbia,Central Serbia,784873,Europe/Belgrade
Stara Pazova,Serbia,Vojvodina,785559,Europe/Belgrade
Sremčica,Serbia,Central Serbia,785615,Europe/Belgrade
Smederevska Palanka,Serbia,Central Serbia,785753,Europe/Belgrade
Smederevo,Serbia,Central Serbia,785756,Europe/Belgrade
Senta,Serbia,Vojvodina,785965,Europe/Belgrade
Prokuplje,Serbia,Central Serbia,786690,Europe/Belgrade
Požarevac,Serbia,Central Serbia,786827,Europe/Belgrade
Pirot,Serbia,Central Serbia,787050,Europe/Belgrade
Pančevo,Serbia,Vojvodina,787237,Europe/Belgrade
Obrenovac,Serbia,Central Serbia,787516,Europe/Belgrade
Novi Pazar,Serbia,Central Serbia,787595,Europe/Belgrade
Nova Pazova,Serbia,Vojvodina,787615,Europe/Belgrade
Niš,Serbia,Central Serbia,787657,Europe/Belgrade
Negotin,Serbia,Central Serbia,787718,Europe/Belgrade
Leskovac,Serbia,Central Serbia,788709,Europe/Belgrade
Lazarevac,Serbia,Central Serbia,788771,Europe/Belgrade
Kruševac,Serbia,Central Serbia,788975,Europe/Belgrade
Kraljevo,Serbia,Central Serbia,789107,Europe/Belgrade
Kragujevac,Serbia,Central Serbia,789128,Europe/Belgrade
Kikinda,Serbia,Vojvodina,789518,Europe/Belgrade
Jagodina,Serbia,Central Serbia,789923,Europe/Belgrade
Inđija,Serbia,Vojvodina,790015,Europe/Belgrade
Gornji Milanovac,Serbia,Central Serbia,790367,Europe/Belgrade
Ćuprija,Serbia,Central Serbia,791678,Europe/Belgrade
Čačak,Serbia,Central Serbia,792078,Europe/Belgrade
Bor,Serbia,Central Serbia,792456,Europe/Belgrade
Belgrade,Serbia,Central Serbia,792680,Europe/Belgrade
Bečej,Serbia,Vojvodina,792814,Europe/Belgrade
Aranđelovac,Serbia,Central Serbia,793111,Europe/Belgrade
Vrbas,Serbia,Vojvodina,3187297,Europe/Belgrade
Valjevo,Serbia,Central Serbia,3188402,Europe/Belgrade
Užice,Serbia,Central Serbia,3188434,Europe/Belgrade
Subotica,Serbia,Vojvodina,3189595,Europe/Belgrade
Sremska Mitrovica,Serbia,Vojvodina,3190103,Europe/Belgrade
Sombor,Serbia,Vojvodina,3190342,Europe/Belgrade
Šabac,Serbia,Central Serbia,3191376,Europe/Belgrade
Ruma,Serbia,Vojvodina,3191429,Europe/Belgrade
Novi Sad,Serbia,Vojvodina,3194360,Europe/Belgrade
Loznica,Serbia,Central Serbia,3196153,Europe/Belgrade
Futog,Serbia,Vojvodina,3200802,Europe/Belgrade
Bačka Topola,Serbia,Vojvodina,3204672,Europe/Belgrade
Bačka Palanka,Serbia,Vojvodina,3204674,Europe/Belgrade
Apatin,Serbia,Vojvodina,3204793,Europe/Belgrade
Knjazevac,Serbia,Central Serbia,6619277,Europe/Belgrade
Udomlya,Russian Federation,Tver Oblast,452949,Europe/Moscow
Sosnovka,Russian Federation,St.-Petersburg,461698,Europe/Moscow
Sasovo,Russian Federation,Ryazan Oblast,461699,Europe/Moscow
Zyuzino,Russian Federation,Moscow,461740,Europe/Moscow
Zyablikovo,Russian Federation,Moscow,461835,Europe/Moscow
Zverevo,Russian Federation,Rostov,461910,Europe/Moscow
Zvenigorod,Russian Federation,Moscow Oblast,461920,Europe/Moscow
Zlatoust,Russian Federation,Chelyabinsk,462444,Asia/Yekaterinburg
Zimovniki,Russian Federation,Rostov,462522,Europe/Moscow
Zhulebino,Russian Federation,Moscow,462745,Europe/Moscow
Zhukovsky,Russian Federation,Moscow Oblast,462755,Europe/Moscow
Zhukovka,Russian Federation,Bryansk Oblast,462822,Europe/Moscow
Zhirnovsk,Russian Federation,Volgograd Oblast,462984,Europe/Volgograd
Zhigulëvsk,Russian Federation,Samara Oblast,463082,Europe/Samara
Zherdevka,Russian Federation,Tambov Oblast,463217,Europe/Moscow
Zheleznovodsk,Russian Federation,Stavropol Kray,463340,Europe/Moscow
Zheleznogorsk,Russian Federation,Kursk Oblast,463343,Europe/Moscow
Zheleznodorozhnyy,Russian Federation,Moscow Oblast,463355,Europe/Moscow
Zernograd,Russian Federation,Rostov,463637,Europe/Moscow
Zelenokumsk,Russian Federation,Stavropol Kray,463824,Europe/Moscow
Zelenogradsk,Russian Federation,Kaliningrad Oblast,463828,Europe/Kaliningrad
Zelenograd,Russian Federation,Moscow,463829,Europe/Moscow
Zelenodolsk,Russian Federation,Tatarstan Republic,463835,Europe/Moscow
Zelenchukskaya,Russian Federation,Karachayevo-Cherkesiya Republic,463885,Europe/Moscow
Zavolzh’ye,Russian Federation,Nizhny Novgorod Oblast,464101,Europe/Moscow
Zavety Il’icha,Russian Federation,Moscow Oblast,464176,Europe/Moscow
Zarechnyy,Russian Federation,Penza Oblast,464625,Europe/Moscow
Zaraysk,Russian Federation,Moscow Oblast,464687,Europe/Moscow
Zapolyarnyy,Russian Federation,Murmansk,464790,Europe/Moscow
Zamoskvorech’ye,Russian Federation,Moscow,465057,Europe/Moscow
Zainsk,Russian Federation,Tatarstan Republic,465543,Europe/Moscow
Yushkovo,Russian Federation,Moscow Oblast,466171,Europe/Moscow
Yur’yev-Pol’skiy,Russian Federation,Vladimir Oblast,466215,Europe/Moscow
Yoshkar-Ola,Russian Federation,Mariy-El Republic,466806,Europe/Moscow
Yeysk,Russian Federation,Krasnodar Krai,466885,Europe/Moscow
Yessentukskaya,Russian Federation,Stavropol Kray,466989,Europe/Moscow
Yessentuki,Russian Federation,Stavropol Kray,466990,Europe/Moscow
Yershov,Russian Federation,Saratov Oblast,467120,Europe/Saratov
Yemva,Russian Federation,Komi,467525,Europe/Moscow
Yelizavetinskaya,Russian Federation,Krasnodar Krai,467854,Europe/Moscow
Yelets,Russian Federation,Lipetsk Oblast,467978,Europe/Moscow
Yelan’,Russian Federation,Volgograd Oblast,468063,Europe/Volgograd
Yelabuga,Russian Federation,Tatarstan Republic,468082,Europe/Moscow
Yegor’yevsk,Russian Federation,Moscow Oblast,468250,Europe/Moscow
Yegorlykskaya,Russian Federation,Rostov,468307,Europe/Moscow
Yefremov,Russian Federation,Tula Oblast,468390,Europe/Moscow
Yasnyy,Russian Federation,Orenburg Oblast,468657,Asia/Yekaterinburg
Yasnogorsk,Russian Federation,Tula Oblast,468671,Europe/Moscow
Yasenevo,Russian Federation,Moscow,468809,Europe/Moscow
Yartsevo,Russian Federation,Smolensk Oblast,468866,Europe/Moscow
Yaroslavl,Russian Federation,Yaroslavl Oblast,468902,Europe/Moscow
Yaransk,Russian Federation,Kirov Oblast,469005,Europe/Kirov
Yanaul,Russian Federation,Bashkortostan Republic,469178,Asia/Yekaterinburg
Yagry,Russian Federation,Arkhangelskaya,469707,Europe/Moscow
